student_id,student_name,date_of_birth,age_as_of_aug2021,gender,grade_level,school_type,center_id,region,digital_access,enrollment_date,guardian_contact_available,program_type,program_status,total_sessions,sessions_attended_weighted,attendance_rate,absent_count,late_count,first_session_date,homework_completion_rate,guardian_signature_rate,baseline_score,midline_score,final_score,score_improvement,average_exam_score,average_homework_completion_pct,parent_comm_count,teacher_to_parent_count,automated_reminder_count,monthly_cost_per_student_inr,capacity_utilization,engagement_score,engagement_level,dropout_flag,risk_category,improved_student_flag,cost_per_improved_student_inr
S10022,Karen Harrison,2007-08-09,14.0,Female,Grade 3,Private Low-Cost,BLR-C05,KR Puram,Limited,2021-09-12,Yes,Hybrid Learning Support,Irregular,10,4.2,0.425,5,1,2021-09-06,0.0,1.0,65.5,72.3,78.0,12.5,78.0,93.33333333333333,2,0,2,2309,0.703,39.1,Low,0,Medium Risk,1,3196.0
S10039,Luis Conner,2018-02-28,3.4,Female,Grade 5,Government,BLR-C03,Yelahanka,Limited,2021-08-04,Yes,Mentorship,Irregular,12,5.0,0.417,2,4,2021-08-13,0.5,0.5,66.6,66.2,65.0,-1.6,65.0,47.5,2,1,1,2076,0.937,46.3,Medium,0,High Risk,0,2678.0
S10052,Jeffrey Ruiz,,,Male,Grade 4,Government,BLR-C06,Electronic City,Good,2021-09-06,Yes,Mentorship,Completed,9,6.8,0.75,0,3,2021-09-12,0.833,0.333,32.0,41.2,44.0,12.0,44.0,80.0,1,1,0,2259,0.929,69.6,Medium,0,Low Risk,1,2842.0
S10070,Jacob Robinson,2010-01-25,11.5,Female,Grade 5,Government,BLR-C03,Yelahanka,No Access,2021-09-07,Yes,Mentorship,Irregular,14,5.5,0.393,2,4,2021-08-08,1.0,0.667,71.8,74.8,77.0,5.2,77.0,97.5,3,1,0,2076,0.937,66.0,Medium,1,High Risk,1,2678.0
S10109,Christopher White,2017-11-04,3.7,Male,Grade 4,Aided,BLR-C05,KR Puram,Limited,2021-09-01,No,Mentorship,Irregular,14,7.2,0.518,3,3,2021-09-15,0.5,0.5,78.1,85.4,85.0,6.9,85.0,90.0,1,1,0,2309,0.703,50.8,Medium,0,Medium Risk,1,3196.0
S10113,Ricardo Flores,2009-01-23,12.5,Female,Grade 2,Government,BLR-C06,Electronic City,Good,2021-08-11,Yes,After-School Tutoring,Irregular,19,10.8,0.566,2,9,2021-08-03,1.0,0.0,62.1,64.7,70.2,8.1,70.25,62.5,2,1,1,2259,0.929,60.5,Medium,0,Medium Risk,1,2842.0
S10136,Ashley Chandler Md,,,Male,Grade 2,Government,BLR-C03,Yelahanka,Limited,2021-08-01,Yes,After-School Tutoring,Dropped,16,4.5,0.281,8,2,2021-08-06,0.545,0.364,79.1,81.4,82.7,3.6,82.66666666666667,63.333333333333336,3,1,2,2076,0.937,39.0,Low,1,High Risk,0,2678.0
S10138,Scott Lindsey,2015-06-04,6.2,Male,Grade 5,Government,BLR-C03,Yelahanka,Limited,2021-08-25,Yes,Hybrid Learning Support,Irregular,17,7.2,0.426,3,5,2021-08-04,1.0,0.333,83.0,83.8,86.0,3.0,86.0,92.5,1,0,0,2076,0.937,60.8,Medium,0,Medium Risk,0,2678.0
S10160,Julie Long,2013-05-25,8.2,Female,Grade 2,Aided,BLR-C02,Jayanagar,No Access,2021-09-11,Yes,Digital Learning Support,Completed,11,7.5,0.682,1,2,2021-08-05,0.0,0.5,66.7,72.2,75.5,8.8,75.5,66.25,2,0,1,1880,0.637,40.7,Medium,0,Medium Risk,1,2395.0
S10186,Lydia Gregory,2015-07-25,6.0,Male,Grade 4,Government,BLR-C03,Yelahanka,No Access,2021-08-24,Yes,Mentorship,Dropped,18,5.5,0.306,7,2,2021-08-16,0.75,0.25,65.1,71.1,80.7,15.6,80.66666666666667,93.33333333333333,1,0,1,2076,0.937,45.0,Medium,1,High Risk,1,2678.0
S10214,Paula Garcia,2019-02-13,2.5,Female,Grade 4,Government,BLR-C05,KR Puram,Good,2021-09-12,Yes,Mentorship,Irregular,8,2.8,0.344,3,1,2021-08-11,0.5,0.0,78.3,82.6,82.5,4.2,82.5,45.0,3,0,0,2309,0.703,33.0,Low,1,High Risk,0,3196.0
S10220,Sarah Stokes Phd,2009-10-19,11.8,Male,Grade 1,Aided,BLR-C01,Whitefield,No Access,2021-08-17,Yes,After-School Tutoring,Irregular,15,8.0,0.533,1,4,2021-08-09,0.5,0.333,47.1,51.7,51.3,4.2,51.333333333333336,28.333333333333332,2,2,0,1885,0.833,48.1,Medium,0,Medium Risk,0,2792.0
S10262,Anthony Delgado,2018-12-21,2.6,Female,Grade 4,Aided,BLR-C01,Whitefield,Limited,2021-08-08,Yes,Mentorship,Irregular,17,9.2,0.544,4,5,2021-08-12,0.667,0.333,78.4,84.0,81.5,3.1,81.5,95.0,1,1,0,1885,0.833,54.5,Medium,0,Medium Risk,0,2792.0
S10266,John Michael,2015-05-21,6.2,Female,Grade 2,Private Low-Cost,BLR-C01,Whitefield,No Access,2021-09-14,Yes,Digital Learning Support,Irregular,7,3.2,0.464,3,3,2021-08-04,0.75,0.0,70.9,77.1,78.0,7.1,78.0,95.0,1,0,0,1885,0.833,47.1,Medium,0,Medium Risk,1,2792.0
S10290,Kristopher Price Md,2011-05-15,10.2,Female,Grade 2,Government,BLR-C05,KR Puram,Good,2021-08-27,Yes,Digital Learning Support,Irregular,9,4.5,0.5,1,2,2021-08-21,0.667,0.667,66.6,71.3,70.7,4.1,70.66666666666667,85.0,3,0,2,2309,0.703,59.2,Medium,0,Medium Risk,0,3196.0
S10296,Melissa Sutton,2015-02-10,6.5,Female,Grade 4,Aided,BLR-C01,Whitefield,Limited,2021-08-18,Yes,After-School Tutoring,Completed,19,12.0,0.632,5,4,2021-08-24,0.5,0.0,70.8,75.3,75.0,4.2,75.0,30.0,1,0,1,1885,0.833,45.9,Medium,0,Medium Risk,0,2792.0
S10300,Austin Fletcher,2019-02-26,2.4,Male,Grade 1,Aided,BLR-C02,Jayanagar,Good,2021-08-27,Yes,Hybrid Learning Support,Completed,24,16.0,0.667,3,10,2021-08-02,0.5,1.0,71.8,76.8,80.7,8.9,80.66666666666667,90.0,2,0,0,1880,0.637,67.5,Medium,0,Medium Risk,1,2395.0
S10363,Miss Sharon Meyer,2008-01-23,13.5,Female,Grade 2,Government,BLR-C05,KR Puram,No Access,2021-08-22,Yes,After-School Tutoring,Irregular,24,10.5,0.438,9,6,2021-08-07,0.667,0.667,65.3,70.6,67.5,2.2,67.5,42.5,2,0,0,2309,0.703,56.4,Medium,0,Medium Risk,0,3196.0
S10441,Sara Castillo,2015-11-08,5.7,Female,Grade 5,Aided,BLR-C06,Electronic City,Good,2021-08-16,Yes,Mentorship,Irregular,15,7.2,0.483,5,3,2021-08-01,0.0,0.4,50.2,59.5,64.7,14.5,64.66666666666667,93.33333333333333,1,0,1,2259,0.929,29.7,Low,0,Medium Risk,1,2842.0
S10444,Scott Young,2016-09-29,4.8,Female,Grade 1,Government,BLR-C05,KR Puram,Limited,2021-08-02,Yes,Digital Learning Support,Dropped,21,6.8,0.321,8,1,2021-08-09,0.75,0.5,55.4,63.0,58.7,3.3,58.666666666666664,86.66666666666667,1,0,0,2309,0.703,50.7,Medium,1,High Risk,0,3196.0
S10446,Thomas Rhodes,2009-03-31,12.3,Female,Grade 3,Private Low-Cost,BLR-C05,KR Puram,Good,2021-08-05,No,Mentorship,Irregular,16,5.8,0.359,8,3,2021-08-06,0.2,0.2,67.8,78.6,80.3,12.5,80.33333333333333,96.66666666666667,2,2,0,2309,0.703,27.2,Low,1,High Risk,1,3196.0
S10470,Mr. Mark Navarro,2012-04-18,9.3,Male,Grade 3,Government,BLR-C03,Yelahanka,Good,2021-08-18,Yes,Mentorship,Irregular,19,10.2,0.539,4,7,2021-08-12,0.333,0.5,65.4,75.0,81.2,15.8,81.25,65.0,1,1,0,2076,0.937,45.9,Medium,0,Medium Risk,1,2678.0
S10493,Jo Ramos,,,Male,Grade 2,Aided,BLR-C03,Yelahanka,Limited,2021-08-03,Yes,After-School Tutoring,Irregular,9,3.2,0.361,3,1,2021-08-09,0.2,0.2,63.5,71.7,76.3,12.8,76.33333333333333,93.33333333333333,2,0,2,2076,0.937,27.2,Low,1,High Risk,1,2678.0
S10521,Tyler Clark,2011-04-06,10.3,Female,Grade 4,Government,BLR-C03,Yelahanka,No Access,2021-08-27,Yes,Mentorship,Completed,15,10.2,0.683,2,3,2021-08-06,0.333,0.333,42.0,50.8,54.3,12.3,54.333333333333336,63.333333333333336,1,0,0,2076,0.937,49.1,Medium,0,Medium Risk,1,2678.0
S10524,Thomas Martin,2016-05-24,5.2,Male,Grade 1,Private Low-Cost,BLR-C04,Hebbal,Limited,2021-08-17,Yes,After-School Tutoring,Irregular,17,7.8,0.456,4,5,2021-08-16,0.167,0.0,56.3,66.1,67.5,11.2,67.5,92.5,2,0,2,1533,0.848,26.4,Low,0,Medium Risk,1,1981.0
S10570,Daniel King,2011-05-19,10.2,Male,Grade 1,Government,BLR-C02,Jayanagar,No Access,2021-08-16,Yes,After-School Tutoring,Irregular,17,7.0,0.412,3,4,2021-08-04,0.25,0.5,96.1,98.5,105.0,8.9,105.0,90.0,5,3,2,1880,0.637,37.3,Low,0,Medium Risk,1,2395.0
S10600,Cynthia Moran,2014-10-26,6.8,Female,Grade 5,Private Low-Cost,BLR-C05,KR Puram,Good,2021-08-06,Yes,After-School Tutoring,Irregular,16,7.0,0.438,5,2,2021-08-01,0.0,0.0,52.3,62.3,65.0,12.7,65.0,66.25,1,0,1,2309,0.703,19.7,Low,0,Medium Risk,1,3196.0
S10624,Jay Wong,2016-01-13,5.5,Male,Grade 1,Private Low-Cost,BLR-C05,KR Puram,Limited,2021-08-07,Yes,Digital Learning Support,Irregular,15,7.2,0.483,4,5,2021-08-22,0.5,0.0,55.0,60.2,62.0,7.0,62.0,100.0,4,2,2,2309,0.703,39.2,Low,0,Medium Risk,1,3196.0
S10651,Stephen Mcneil,2006-11-10,14.7,Female,Grade 5,Government,BLR-C03,Yelahanka,Limited,2021-08-14,Yes,After-School Tutoring,Irregular,19,10.0,0.526,5,10,2021-08-10,0.5,0.0,65.3,74.2,76.8,11.5,76.8,55.0,2,1,1,2076,0.937,41.2,Medium,0,Medium Risk,1,2678.0
S10666,Olivia Fox,2008-08-15,13.0,Male,Grade 4,Private Low-Cost,BLR-C05,KR Puram,Good,2021-09-07,Yes,After-School Tutoring,Irregular,11,6.5,0.591,1,4,2021-08-15,0.429,0.571,56.6,62.4,69.0,12.4,69.0,16.25,2,0,1,2309,0.703,53.0,Medium,0,Medium Risk,1,3196.0
S10729,William Underwood,2010-11-15,10.7,Male,Grade 5,Private Low-Cost,BLR-C06,Electronic City,Limited,2021-09-09,Yes,Mentorship,Irregular,16,6.8,0.422,7,3,2021-08-31,0.714,0.857,35.0,39.5,45.0,10.0,45.0,90.0,3,0,1,2259,0.929,61.1,Medium,0,Medium Risk,1,2842.0
S10749,Joseph Freeman,2009-10-24,11.8,Female,Grade 2,Government,BLR-C05,KR Puram,Limited,2021-08-15,Yes,Hybrid Learning Support,Completed,17,11.5,0.676,2,6,2021-08-06,0.4,0.4,48.7,53.9,55.7,7.0,55.666666666666664,93.33333333333333,2,2,0,2309,0.703,52.4,Medium,0,Medium Risk,1,3196.0
S10761,Kevin Freeman,2012-07-06,9.1,Male,Grade 3,Government,BLR-C01,Whitefield,Limited,2021-09-02,Yes,Hybrid Learning Support,Irregular,11,4.8,0.432,3,3,2021-09-05,1.0,0.0,64.4,72.4,74.4,10.0,74.4,52.0,3,1,1,1885,0.833,54.4,Medium,0,Medium Risk,1,2792.0
S10778,John Morris,2010-08-23,10.9,Male,Grade 5,Government,BLR-C06,Electronic City,Limited,2021-09-12,Yes,Hybrid Learning Support,Completed,11,6.8,0.614,3,3,2021-08-07,0.5,0.25,62.3,64.1,68.8,6.5,68.8,51.0,5,1,1,2259,0.929,50.1,Medium,0,Medium Risk,1,2842.0
S10794,David Cruz,2017-03-24,4.4,Female,Grade 4,Government,BLR-C06,Electronic City,Limited,2021-08-27,No,Digital Learning Support,Irregular,11,4.2,0.386,6,1,2021-08-08,0.0,0.0,68.2,71.3,74.0,5.8,74.0,90.0,2,1,0,2259,0.929,17.4,Low,1,High Risk,1,2842.0
S10826,Jennifer Miller,,,Male,Grade 5,Government,BLR-C05,KR Puram,Good,2021-08-29,Yes,Mentorship,Irregular,22,10.2,0.466,5,5,2021-08-11,1.0,0.0,59.3,63.5,70.5,11.2,70.5,68.75,1,1,0,2309,0.703,56.0,Medium,0,Medium Risk,1,3196.0
S10850,Amber Ponce,2006-08-17,15.0,Female,Grade 2,Government,BLR-C04,Hebbal,Good,2021-09-06,Yes,Digital Learning Support,Irregular,16,6.8,0.422,4,5,2021-08-15,0.25,0.0,61.1,67.2,69.7,8.6,69.66666666666667,85.0,1,0,1,1533,0.848,27.7,Low,0,Medium Risk,1,1981.0
S10860,Daniel Martin,2011-01-31,10.5,Male,Grade 2,Government,BLR-C03,Yelahanka,Limited,2021-08-05,Yes,After-School Tutoring,Irregular,10,3.5,0.35,4,2,2021-08-01,0.571,0.143,64.4,74.9,75.5,11.1,75.5,67.5,1,0,1,2076,0.937,38.6,Low,1,High Risk,1,2678.0
S10893,Denise Thompson,2011-04-18,10.3,Male,Grade 2,Government,BLR-C02,Jayanagar,Good,2021-08-29,Yes,After-School Tutoring,Completed,14,8.5,0.607,3,2,2021-08-20,0.667,0.333,77.4,82.0,86.0,8.6,86.0,45.0,2,1,1,1880,0.637,57.3,Medium,0,Medium Risk,1,2395.0
S10932,Robin Ford,2018-09-06,2.9,Female,Grade 4,Government,BLR-C02,Jayanagar,Good,2021-09-01,Yes,After-School Tutoring,Dropped,16,5.2,0.328,7,5,2021-08-18,1.0,0.5,59.5,67.1,69.5,10.0,69.5,61.25,2,1,1,1880,0.637,59.8,Medium,1,High Risk,1,2395.0
S10944,Dustin Rodriguez,2014-04-26,7.3,Female,Grade 3,Private Low-Cost,BLR-C01,Whitefield,Limited,2021-08-06,Yes,After-School Tutoring,Irregular,15,7.2,0.483,2,5,2021-08-11,0.75,0.5,67.9,75.9,81.5,13.6,81.5,100.0,2,1,1,1885,0.833,58.0,Medium,0,Medium Risk,1,2792.0
S10952,Sharon Adams,2006-06-20,15.1,Male,Grade 4,Aided,BLR-C02,Jayanagar,Limited,2021-08-02,Yes,Digital Learning Support,Irregular,20,8.5,0.425,8,6,2021-08-07,0.6,0.0,87.6,93.0,95.0,7.4,95.0,100.0,1,1,0,1880,0.637,40.1,Medium,0,Medium Risk,1,2395.0
S10963,Sierra Jones,2017-10-11,3.8,Female,Grade 2,Government,BLR-C02,Jayanagar,Good,2021-08-06,Yes,Mentorship,Irregular,11,5.5,0.5,4,2,2021-08-07,1.0,0.667,65.6,68.6,72.0,6.4,72.0,73.0,1,0,0,1880,0.637,70.8,High,0,Medium Risk,1,2395.0
S10977,Lori Clark,2006-06-15,15.1,Female,Grade 5,Aided,BLR-C03,Yelahanka,Limited,2021-09-15,Yes,After-School Tutoring,Completed,16,10.5,0.656,1,6,2021-08-05,0.25,0.75,68.8,76.0,78.5,9.7,78.5,47.5,2,2,0,2076,0.937,53.3,Medium,0,Medium Risk,1,2678.0
S10983,Ronnie Mcneil,2018-10-03,2.8,Female,Grade 2,Aided,BLR-C03,Yelahanka,Limited,2021-09-12,No,Hybrid Learning Support,Irregular,14,7.0,0.5,1,4,2021-08-14,0.0,0.667,77.1,76.5,74.8,-2.3,74.8,70.0,3,1,2,2076,0.937,35.8,Low,0,High Risk,0,2678.0
S10990,Julie Morris Md,2011-01-21,10.5,Female,Grade 2,Private Low-Cost,BLR-C04,Hebbal,Good,2021-08-04,Yes,Digital Learning Support,Completed,17,11.5,0.676,2,6,2021-08-02,0.4,0.0,38.7,48.7,49.5,10.8,49.5,92.5,4,2,1,1533,0.848,44.4,Medium,0,Medium Risk,1,1981.0
S10993,David Kidd,2010-12-29,10.6,Female,Grade 4,Government,BLR-C01,Whitefield,Limited,2021-08-29,Yes,Mentorship,Completed,17,10.5,0.618,4,6,2021-08-07,0.5,0.0,47.4,49.7,52.0,4.6,52.0,80.0,2,1,1,1885,0.833,45.3,Medium,0,Medium Risk,0,2792.0
S11000,Sarah Shannon,,,Female,Grade 5,Government,BLR-C02,Jayanagar,Limited,2021-08-25,Yes,Hybrid Learning Support,Dropped,13,4.5,0.346,5,0,2021-08-08,0.5,0.0,75.8,86.1,90.5,14.7,90.5,95.0,1,1,0,1880,0.637,33.1,Low,1,High Risk,1,2395.0
S11042,Amanda Costa,2011-11-12,9.7,Female,Grade 2,Private Low-Cost,BLR-C04,Hebbal,Limited,2021-08-09,Yes,After-School Tutoring,Irregular,10,4.2,0.425,2,3,2021-08-24,1.0,0.5,62.3,72.8,73.5,11.2,73.5,45.0,1,0,1,1533,0.848,64.1,Medium,0,Medium Risk,1,1981.0
S11045,Alexandra Young,2007-04-27,14.3,Male,Grade 3,Private Low-Cost,BLR-C01,Whitefield,Limited,2021-08-03,Yes,Hybrid Learning Support,Irregular,16,7.2,0.453,4,7,2021-08-08,0.75,0.75,77.3,86.5,89.0,11.7,89.0,80.0,2,1,1,1885,0.833,61.6,Medium,0,Medium Risk,1,2792.0
S11058,Mikayla Dillon,2014-07-26,7.0,Female,Grade 3,Aided,BLR-C06,Electronic City,Good,2021-08-26,Yes,Mentorship,Irregular,12,6.2,0.521,4,1,2021-08-08,0.667,0.0,33.2,38.3,45.0,11.8,45.0,100.0,3,1,1,2259,0.929,46.8,Medium,0,Medium Risk,1,2842.0
S11064,Dawn Paul,,,Female,Grade 3,Aided,BLR-C02,Jayanagar,Limited,2021-09-12,Yes,Digital Learning Support,Completed,10,6.2,0.625,2,5,2021-08-05,0.667,0.333,99.8,100.0,106.0,6.2,106.0,80.0,4,1,2,1880,0.637,58.1,Medium,0,Medium Risk,1,2395.0
S11141,Matthew Smith,2018-09-22,2.9,Female,Grade 4,Government,BLR-C02,Jayanagar,Limited,2021-08-27,Yes,Hybrid Learning Support,Irregular,14,8.0,0.571,3,6,2021-08-02,0.25,0.75,59.5,64.9,66.5,7.0,66.5,97.5,4,3,0,1880,0.637,49.4,Medium,0,Medium Risk,1,2395.0
S11142,Aaron Lang,2014-03-12,7.4,Male,Grade 5,Government,BLR-C03,Yelahanka,No Access,2021-09-05,Yes,Mentorship,Irregular,15,8.5,0.567,2,6,2021-08-05,0.4,0.6,67.3,69.0,68.5,1.2,68.5,62.5,2,1,1,2076,0.937,51.5,Medium,0,Medium Risk,0,2678.0
S11150,Dennis Montgomery,2006-03-23,15.4,Female,Grade 3,Government,BLR-C05,KR Puram,No Access,2021-09-01,Yes,After-School Tutoring,Irregular,18,7.2,0.403,8,3,2021-08-01,0.333,0.333,62.0,71.0,76.0,14.0,76.0,30.0,1,0,0,2309,0.703,36.4,Low,0,Medium Risk,1,3196.0
S11159,Nicole Cook,2012-01-28,9.5,Female,Grade 4,Government,BLR-C01,Whitefield,Limited,2021-08-01,Yes,After-School Tutoring,Irregular,17,6.5,0.382,5,4,2021-08-16,1.0,0.5,78.2,83.0,81.0,2.8,81.0,28.333333333333332,3,2,1,1885,0.833,62.2,Medium,1,High Risk,0,2792.0
S11210,Ronald Crawford,2015-08-01,6.0,Female,Grade 4,Private Low-Cost,BLR-C02,Jayanagar,Good,2021-08-16,Yes,After-School Tutoring,Irregular,10,5.8,0.575,2,3,2021-08-04,0.0,1.0,61.5,66.6,69.4,7.9,69.4,93.0,1,0,0,1880,0.637,45.9,Medium,0,Medium Risk,1,2395.0
S11219,Sabrina Bolton,2018-09-29,2.8,Male,Grade 1,Government,BLR-C01,Whitefield,Good,2021-08-11,Yes,Hybrid Learning Support,Irregular,19,8.5,0.447,6,4,2021-08-02,0.333,0.333,61.1,67.3,74.0,12.9,74.0,85.0,3,0,1,1885,0.833,38.4,Low,0,Medium Risk,1,2792.0
S11240,Robin Rubio,,,Male,Grade 1,Government,BLR-C04,Hebbal,Good,2021-08-26,Yes,After-School Tutoring,Irregular,17,9.5,0.559,2,4,2021-08-09,0.333,0.0,73.5,82.0,87.7,14.2,87.66666666666667,-5.0,3,2,1,1533,0.848,36.8,Low,0,Medium Risk,1,1981.0
S11259,Erin Lee,2011-04-28,10.3,Male,Grade 4,Private Low-Cost,BLR-C04,Hebbal,Limited,2021-09-09,No,After-School Tutoring,Completed,10,6.2,0.625,2,3,2021-08-06,0.714,0.143,67.0,74.5,74.0,7.0,74.0,28.333333333333332,2,1,1,1533,0.848,56.0,Medium,0,Medium Risk,1,1981.0
S11265,Allison Brown,2007-03-09,14.4,Male,Grade 1,Government,BLR-C05,KR Puram,Good,2021-08-01,Yes,Hybrid Learning Support,Irregular,15,7.5,0.5,3,4,2021-08-06,0.8,0.4,73.3,75.0,74.5,1.2,74.5,95.0,1,0,1,2309,0.703,58.5,Medium,0,Medium Risk,0,3196.0
S11286,Nathan Chen,2010-01-11,11.6,Male,Grade 5,Private Low-Cost,BLR-C02,Jayanagar,Limited,2021-08-26,Yes,After-School Tutoring,Irregular,6,3.0,0.5,2,2,2021-09-25,0.4,0.6,40.1,49.9,49.0,8.9,49.0,-5.0,1,0,1,1880,0.637,48.5,Medium,0,Medium Risk,1,2395.0
S11321,Steve Cox,2015-01-31,6.5,Female,Grade 3,Private Low-Cost,BLR-C03,Yelahanka,Good,2021-08-28,Yes,Hybrid Learning Support,Irregular,12,5.8,0.479,4,3,2021-08-13,1.0,0.0,66.7,74.1,76.0,9.3,76.0,42.5,1,0,1,2076,0.937,56.6,Medium,0,Medium Risk,1,2678.0
S11361,Michael Keller,2007-07-28,14.0,Male,Grade 4,Aided,BLR-C02,Jayanagar,No Access,2021-08-09,No,After-School Tutoring,Irregular,7,2.8,0.393,4,1,2021-09-20,0.6,0.6,84.8,92.2,94.5,9.7,94.5,95.0,1,0,1,1880,0.637,50.7,Medium,1,High Risk,1,2395.0
S11375,Dana Gregory,,,Female,Grade 3,Government,BLR-C01,Whitefield,Good,2021-09-13,Yes,After-School Tutoring,Irregular,15,8.0,0.533,4,4,2021-08-09,0.0,0.0,68.2,71.5,75.0,6.8,75.0,47.5,2,0,0,1885,0.833,24.0,Low,0,Medium Risk,1,2792.0
S11450,Donald Wise,2017-09-02,3.9,Male,Grade 5,Government,BLR-C06,Electronic City,No Access,2021-08-22,Yes,After-School Tutoring,Irregular,11,6.0,0.545,3,4,2021-08-17,0.5,1.0,51.6,56.0,59.0,7.4,59.0,-5.0,4,3,0,2259,0.929,62.0,Medium,0,Medium Risk,1,2842.0
S11470,Kelly Barnett,2014-12-13,6.6,Male,Grade 4,Government,BLR-C04,Hebbal,No Access,2021-08-08,Yes,Hybrid Learning Support,Irregular,23,11.8,0.511,7,3,2021-08-26,0.4,0.2,62.0,66.6,67.2,5.2,67.2,73.0,2,1,1,1533,0.848,41.0,Medium,0,Medium Risk,1,1981.0
S11520,Tracy Nguyen,2006-08-18,15.0,Female,Grade 5,Government,BLR-C01,Whitefield,Limited,2021-09-11,Yes,Mentorship,Irregular,17,10.2,0.603,2,5,2021-09-12,0.667,0.0,51.7,57.0,60.3,8.6,60.333333333333336,55.0,1,1,0,1885,0.833,50.5,Medium,0,Medium Risk,1,2792.0
S11523,Holly Rice,2017-06-09,4.1,Female,Grade 5,Government,BLR-C05,KR Puram,Limited,2021-08-27,Yes,After-School Tutoring,Irregular,6,2.8,0.458,0,1,2021-08-03,0.667,0.333,89.8,98.9,101.0,11.2,101.0,95.0,4,3,0,2309,0.703,50.6,Medium,0,Medium Risk,1,3196.0
S11528,Ruth Swanson,2010-01-27,11.5,Female,Grade 1,Private Low-Cost,BLR-C04,Hebbal,Limited,2021-09-08,Yes,Mentorship,Irregular,13,6.5,0.5,4,2,2021-08-08,0.333,0.0,72.9,78.9,82.0,9.1,82.0,-5.0,1,0,0,1533,0.848,34.2,Low,0,Medium Risk,1,1981.0
S11543,Morgan Santiago,2010-04-05,11.3,Male,Grade 4,Government,BLR-C03,Yelahanka,Limited,2021-08-19,Yes,Digital Learning Support,Completed,19,12.2,0.645,4,9,2021-08-01,0.333,0.333,100.0,100.0,110.0,10.0,110.0,90.0,1,0,1,2076,0.937,47.3,Medium,0,Medium Risk,1,2678.0
S11619,Barbara Sawyer,2015-11-30,5.7,Male,Grade 1,Aided,BLR-C04,Hebbal,Good,2021-08-25,Yes,After-School Tutoring,Irregular,10,5.0,0.5,2,4,2021-08-03,0.4,0.4,54.2,62.1,66.7,12.5,66.66666666666667,95.0,3,0,1,1533,0.848,44.5,Medium,0,Medium Risk,1,1981.0
S11642,Natalie Hernandez,,,Male,Grade 4,Government,BLR-C06,Electronic City,Good,2021-09-07,Yes,Digital Learning Support,Completed,16,12.2,0.766,0,5,2021-08-01,0.667,0.0,63.4,68.3,72.4,9.0,72.4,89.0,2,1,0,2259,0.929,57.8,Medium,0,Low Risk,1,2842.0
S11686,Melanie Anderson,2017-07-25,4.0,Female,Grade 2,Aided,BLR-C02,Jayanagar,Limited,2021-08-21,Yes,After-School Tutoring,Irregular,15,7.8,0.517,4,3,2021-08-04,0.25,0.25,52.9,59.4,61.0,8.1,61.0,-5.0,1,1,0,1880,0.637,37.0,Low,0,Medium Risk,1,2395.0
S11692,Gregory Gutierrez,2012-07-18,9.0,Male,Grade 1,Private Low-Cost,BLR-C06,Electronic City,Limited,2021-08-24,Yes,After-School Tutoring,Irregular,12,5.0,0.417,5,2,2021-08-04,0.125,0.125,60.7,64.9,69.0,8.3,69.0,93.75,3,0,3,2259,0.929,25.6,Low,0,Medium Risk,1,2842.0
S11706,Jeanette Hernandez,2018-03-24,3.4,Male,Grade 5,Government,BLR-C06,Electronic City,Limited,2021-08-24,Yes,Mentorship,Completed,14,8.5,0.607,3,6,2021-08-07,0.833,0.333,81.8,88.2,85.0,3.2,85.0,23.333333333333332,2,0,1,2259,0.929,63.1,Medium,0,Medium Risk,0,2842.0
S11736,Daniel Miller,,,Male,Grade 3,Government,BLR-C02,Jayanagar,Good,2021-08-19,Yes,After-School Tutoring,Irregular,22,12.8,0.58,4,5,2021-08-07,0.286,0.429,65.0,65.0,68.7,3.7,68.66666666666667,45.833333333333336,3,1,1,1880,0.637,44.7,Medium,0,Medium Risk,0,2395.0
S11785,Kristy Gomez,2018-12-03,2.7,Male,Grade 2,Aided,BLR-C04,Hebbal,Limited,2021-08-02,Yes,Hybrid Learning Support,Completed,15,9.8,0.65,2,7,2021-08-19,0.25,0.25,36.5,40.7,44.0,7.5,44.0,90.0,4,2,0,1533,0.848,43.0,Medium,0,Medium Risk,1,1981.0
S11791,Luis Nelson,2010-11-13,10.7,Female,Grade 4,Aided,BLR-C05,KR Puram,Good,2021-08-14,Yes,After-School Tutoring,Completed,9,5.5,0.611,2,4,2021-08-18,0.75,0.25,64.1,68.1,69.2,5.1,69.2,33.0,6,3,1,2309,0.703,58.7,Medium,0,Medium Risk,1,3196.0
S11807,Ryan Wright Dds,2016-02-18,5.5,Male,Grade 4,Aided,BLR-C02,Jayanagar,Good,2021-09-01,Yes,Digital Learning Support,Dropped,8,1.8,0.219,5,1,2021-08-23,0.333,1.0,61.5,65.6,69.3,7.8,69.33333333333333,91.66666666666667,2,1,0,1880,0.637,41.5,Medium,1,High Risk,1,2395.0
S11815,Danielle Williams,,,Male,Grade 3,Government,BLR-C02,Jayanagar,Good,2021-09-11,Yes,After-School Tutoring,Irregular,12,6.2,0.521,3,3,2021-08-12,0.667,0.667,49.2,51.6,60.7,11.5,60.666666666666664,83.33333333333333,5,2,2,1880,0.637,60.1,Medium,0,Medium Risk,1,2395.0
